,ID,datetime,electricity_consumption
735,927,2013-08-08 15:00:00,213
736,928,2013-08-08 16:00:00,207
737,929,2013-08-08 17:00:00,216
738,930,2013-08-08 18:00:00,201
739,931,2013-08-08 19:00:00,240
740,932,2013-08-08 20:00:00,228
741,933,2013-08-08 21:00:00,303
742,934,2013-08-08 22:00:00,375
743,935,2013-08-08 23:00:00,336
744,936,2013-08-09 00:00:00,276
745,937,2013-08-09 01:00:00,288
746,938,2013-08-09 02:00:00,330
747,939,2013-08-09 03:00:00,399
748,940,2013-08-09 04:00:00,387
749,941,2013-08-09 05:00:00,408
750,942,2013-08-09 06:00:00,429
751,943,2013-08-09 07:00:00,420
752,944,2013-08-09 08:00:00,453
753,945,2013-08-09 09:00:00,429
754,946,2013-08-09 10:00:00,429
755,947,2013-08-09 11:00:00,426
756,948,2013-08-09 12:00:00,450
757,949,2013-08-09 13:00:00,372
758,950,2013-08-09 14:00:00,306
759,951,2013-08-09 15:00:00,264
760,952,2013-08-09 16:00:00,282
761,953,2013-08-09 17:00:00,276
762,954,2013-08-09 18:00:00,276
763,955,2013-08-09 19:00:00,297
764,956,2013-08-09 20:00:00,222
765,957,2013-08-09 21:00:00,225
766,958,2013-08-09 22:00:00,246
767,959,2013-08-09 23:00:00,225
768,960,2013-08-10 00:00:00,213
769,961,2013-08-10 01:00:00,228
770,962,2013-08-10 02:00:00,219
771,963,2013-08-10 03:00:00,228
772,964,2013-08-10 04:00:00,249
773,965,2013-08-10 05:00:00,252
774,966,2013-08-10 06:00:00,225
775,967,2013-08-10 07:00:00,228
776,968,2013-08-10 08:00:00,255
777,969,2013-08-10 09:00:00,270
778,970,2013-08-10 10:00:00,273
779,971,2013-08-10 11:00:00,285
780,972,2013-08-10 12:00:00,267
781,973,2013-08-10 13:00:00,270
782,974,2013-08-10 14:00:00,273
783,975,2013-08-10 15:00:00,282
784,976,2013-08-10 16:00:00,264
785,977,2013-08-10 17:00:00,282
786,978,2013-08-10 18:00:00,270
787,979,2013-08-10 19:00:00,297
788,980,2013-08-10 20:00:00,309
789,981,2013-08-10 21:00:00,288
790,982,2013-08-10 22:00:00,288
791,983,2013-08-10 23:00:00,318
792,984,2013-08-11 00:00:00,312
793,985,2013-08-11 01:00:00,318
794,986,2013-08-11 02:00:00,303
795,987,2013-08-11 03:00:00,327
796,988,2013-08-11 04:00:00,309
797,989,2013-08-11 05:00:00,321
798,990,2013-08-11 06:00:00,312
799,991,2013-08-11 07:00:00,327
800,992,2013-08-11 08:00:00,267
801,993,2013-08-11 09:00:00,456
802,994,2013-08-11 10:00:00,351
803,995,2013-08-11 11:00:00,255
804,996,2013-08-11 12:00:00,240
805,997,2013-08-11 13:00:00,201
806,998,2013-08-11 14:00:00,183
807,999,2013-08-11 15:00:00,204
808,1000,2013-08-11 16:00:00,186
809,1001,2013-08-11 17:00:00,207
810,1002,2013-08-11 18:00:00,177
811,1003,2013-08-11 19:00:00,189
812,1004,2013-08-11 20:00:00,204
813,1005,2013-08-11 21:00:00,186
814,1006,2013-08-11 22:00:00,198
815,1007,2013-08-11 23:00:00,213
816,1008,2013-08-12 00:00:00,195
817,1009,2013-08-12 01:00:00,207
818,1010,2013-08-12 02:00:00,183
819,1011,2013-08-12 03:00:00,192
820,1012,2013-08-12 04:00:00,192
821,1013,2013-08-12 05:00:00,186
822,1014,2013-08-12 06:00:00,189
823,1015,2013-08-12 07:00:00,183
824,1016,2013-08-12 08:00:00,201
825,1017,2013-08-12 09:00:00,201
826,1018,2013-08-12 10:00:00,204
827,1019,2013-08-12 11:00:00,225
828,1020,2013-08-12 12:00:00,198
829,1021,2013-08-12 13:00:00,234
830,1022,2013-08-12 14:00:00,243
831,1023,2013-08-12 15:00:00,258
832,1024,2013-08-12 16:00:00,240
833,1025,2013-08-12 17:00:00,237
834,1026,2013-08-12 18:00:00,252
835,1027,2013-08-12 19:00:00,246
836,1028,2013-08-12 20:00:00,234
837,1029,2013-08-12 21:00:00,246
838,1030,2013-08-12 22:00:00,243
839,1031,2013-08-12 23:00:00,264
840,1032,2013-08-13 00:00:00,252
841,1033,2013-08-13 01:00:00,264
842,1034,2013-08-13 02:00:00,258
843,1035,2013-08-13 03:00:00,258
844,1036,2013-08-13 04:00:00,279
845,1037,2013-08-13 05:00:00,276
846,1038,2013-08-13 06:00:00,243
847,1039,2013-08-13 07:00:00,276
848,1040,2013-08-13 08:00:00,282
849,1041,2013-08-13 09:00:00,267
850,1042,2013-08-13 10:00:00,276
851,1043,2013-08-13 11:00:00,300
852,1044,2013-08-13 12:00:00,279
853,1045,2013-08-13 13:00:00,297
854,1046,2013-08-13 14:00:00,288
855,1047,2013-08-13 15:00:00,300
856,1048,2013-08-13 16:00:00,267
857,1049,2013-08-13 17:00:00,312
858,1050,2013-08-13 18:00:00,324
859,1051,2013-08-13 19:00:00,318
860,1052,2013-08-13 20:00:00,318
861,1053,2013-08-13 21:00:00,312
862,1054,2013-08-13 22:00:00,216
863,1055,2013-08-13 23:00:00,198
864,1056,2013-08-14 00:00:00,186
865,1057,2013-08-14 01:00:00,207
866,1058,2013-08-14 02:00:00,195
867,1059,2013-08-14 03:00:00,210
868,1060,2013-08-14 04:00:00,210
869,1061,2013-08-14 05:00:00,210
870,1062,2013-08-14 06:00:00,216
871,1063,2013-08-14 07:00:00,210
872,1064,2013-08-14 08:00:00,225
873,1065,2013-08-14 09:00:00,225
874,1066,2013-08-14 10:00:00,216
875,1067,2013-08-14 11:00:00,216
876,1068,2013-08-14 12:00:00,222
877,1069,2013-08-14 13:00:00,207
878,1070,2013-08-14 14:00:00,207
879,1071,2013-08-14 15:00:00,252
880,1072,2013-08-14 16:00:00,255
881,1073,2013-08-14 17:00:00,249
882,1074,2013-08-14 18:00:00,225
883,1075,2013-08-14 19:00:00,216
884,1076,2013-08-14 20:00:00,228
885,1077,2013-08-14 21:00:00,264
886,1078,2013-08-14 22:00:00,279
887,1079,2013-08-14 23:00:00,300
888,1080,2013-08-15 00:00:00,300
889,1081,2013-08-15 01:00:00,321
890,1082,2013-08-15 02:00:00,366
891,1083,2013-08-15 03:00:00,378
892,1084,2013-08-15 04:00:00,336
893,1085,2013-08-15 05:00:00,306
894,1086,2013-08-15 06:00:00,348
895,1087,2013-08-15 07:00:00,324
896,1088,2013-08-15 08:00:00,333
897,1089,2013-08-15 09:00:00,378
898,1090,2013-08-15 10:00:00,399
899,1091,2013-08-15 11:00:00,450
900,1092,2013-08-15 12:00:00,471
901,1093,2013-08-15 13:00:00,501
902,1094,2013-08-15 14:00:00,501
903,1095,2013-08-15 15:00:00,498
904,1096,2013-08-15 16:00:00,459
905,1097,2013-08-15 17:00:00,429
906,1098,2013-08-15 18:00:00,459
907,1099,2013-08-15 19:00:00,489
908,1100,2013-08-15 20:00:00,561
909,1101,2013-08-15 21:00:00,528
910,1102,2013-08-15 22:00:00,582
911,1103,2013-08-15 23:00:00,579
912,1104,2013-08-16 00:00:00,576
913,1105,2013-08-16 01:00:00,555
914,1106,2013-08-16 02:00:00,540
915,1107,2013-08-16 03:00:00,549
916,1108,2013-08-16 04:00:00,513
917,1109,2013-08-16 05:00:00,534
918,1110,2013-08-16 06:00:00,516
919,1111,2013-08-16 07:00:00,498
920,1112,2013-08-16 08:00:00,504
921,1113,2013-08-16 09:00:00,504
922,1114,2013-08-16 10:00:00,534
923,1115,2013-08-16 11:00:00,519
924,1116,2013-08-16 12:00:00,525
925,1117,2013-08-16 13:00:00,552
926,1118,2013-08-16 14:00:00,528
927,1119,2013-08-16 15:00:00,525
928,1120,2013-08-16 16:00:00,477
929,1121,2013-08-16 17:00:00,432
930,1122,2013-08-16 18:00:00,414
931,1123,2013-08-16 19:00:00,426
932,1124,2013-08-16 20:00:00,486
933,1125,2013-08-16 21:00:00,483
934,1126,2013-08-16 22:00:00,516
935,1127,2013-08-16 23:00:00,531
936,1128,2013-08-17 00:00:00,534
937,1129,2013-08-17 01:00:00,588
938,1130,2013-08-17 02:00:00,567
939,1131,2013-08-17 03:00:00,570
940,1132,2013-08-17 04:00:00,561
941,1133,2013-08-17 05:00:00,513
942,1134,2013-08-17 06:00:00,507
943,1135,2013-08-17 07:00:00,450
944,1136,2013-08-17 08:00:00,474
945,1137,2013-08-17 09:00:00,468
946,1138,2013-08-17 10:00:00,450
947,1139,2013-08-17 11:00:00,432
948,1140,2013-08-17 12:00:00,300
949,1141,2013-08-17 13:00:00,276
950,1142,2013-08-17 14:00:00,234
951,1143,2013-08-17 15:00:00,240
952,1144,2013-08-17 16:00:00,231
953,1145,2013-08-17 17:00:00,225
954,1146,2013-08-17 18:00:00,234
955,1147,2013-08-17 19:00:00,297
956,1148,2013-08-17 20:00:00,396
957,1149,2013-08-17 21:00:00,546
958,1150,2013-08-17 22:00:00,654
959,1151,2013-08-17 23:00:00,693
960,1152,2013-08-18 00:00:00,666
961,1153,2013-08-18 01:00:00,582
962,1154,2013-08-18 02:00:00,624
963,1155,2013-08-18 03:00:00,654
964,1156,2013-08-18 04:00:00,645
965,1157,2013-08-18 05:00:00,540
966,1158,2013-08-18 06:00:00,303
967,1159,2013-08-18 07:00:00,228
968,1160,2013-08-18 08:00:00,237
969,1161,2013-08-18 09:00:00,231
970,1162,2013-08-18 10:00:00,249
971,1163,2013-08-18 11:00:00,258
972,1164,2013-08-18 12:00:00,261
973,1165,2013-08-18 13:00:00,255
974,1166,2013-08-18 14:00:00,294
975,1167,2013-08-18 15:00:00,339
976,1168,2013-08-18 16:00:00,363
977,1169,2013-08-18 17:00:00,429
978,1170,2013-08-18 18:00:00,450
979,1171,2013-08-18 19:00:00,441
980,1172,2013-08-18 20:00:00,483
981,1173,2013-08-18 21:00:00,492
982,1174,2013-08-18 22:00:00,510
983,1175,2013-08-18 23:00:00,486
984,1176,2013-08-19 00:00:00,495
985,1177,2013-08-19 01:00:00,513
986,1178,2013-08-19 02:00:00,486
987,1179,2013-08-19 03:00:00,510
988,1180,2013-08-19 04:00:00,480
989,1181,2013-08-19 05:00:00,366
990,1182,2013-08-19 06:00:00,345
991,1183,2013-08-19 07:00:00,372
992,1184,2013-08-19 08:00:00,396
993,1185,2013-08-19 09:00:00,360
994,1186,2013-08-19 10:00:00,339
995,1187,2013-08-19 11:00:00,360
996,1188,2013-08-19 12:00:00,330
997,1189,2013-08-19 13:00:00,300
998,1190,2013-08-19 14:00:00,333
999,1191,2013-08-19 15:00:00,324
1000,1192,2013-08-19 16:00:00,339
1001,1193,2013-08-19 17:00:00,375
1002,1194,2013-08-19 18:00:00,396
1003,1195,2013-08-19 19:00:00,450
1004,1196,2013-08-19 20:00:00,507
1005,1197,2013-08-19 21:00:00,525
1006,1198,2013-08-19 22:00:00,522
1007,1199,2013-08-19 23:00:00,501
1008,1200,2013-08-20 00:00:00,525
1009,1201,2013-08-20 01:00:00,552
1010,1202,2013-08-20 02:00:00,528
1011,1203,2013-08-20 03:00:00,606
1012,1204,2013-08-20 04:00:00,594
1013,1205,2013-08-20 05:00:00,435
1014,1206,2013-08-20 06:00:00,348
1015,1207,2013-08-20 07:00:00,324
1016,1208,2013-08-20 08:00:00,315
1017,1209,2013-08-20 09:00:00,336
1018,1210,2013-08-20 10:00:00,390
1019,1211,2013-08-20 11:00:00,519
1020,1212,2013-08-20 12:00:00,639
1021,1213,2013-08-20 13:00:00,714
1022,1214,2013-08-20 14:00:00,774
1023,1215,2013-08-20 15:00:00,786
1024,1216,2013-08-20 16:00:00,804
1025,1217,2013-08-20 17:00:00,786
1026,1218,2013-08-20 18:00:00,762
1027,1219,2013-08-20 19:00:00,747
1028,1220,2013-08-20 20:00:00,756
1029,1221,2013-08-20 21:00:00,753
1030,1222,2013-08-20 22:00:00,747
1031,1223,2013-08-20 23:00:00,768
1032,1224,2013-08-21 00:00:00,810
1033,1225,2013-08-21 01:00:00,768
1034,1226,2013-08-21 02:00:00,792
1035,1227,2013-08-21 03:00:00,819
1036,1228,2013-08-21 04:00:00,897
1037,1229,2013-08-21 05:00:00,870
1038,1230,2013-08-21 06:00:00,876
1039,1231,2013-08-21 07:00:00,825
1040,1232,2013-08-21 08:00:00,810
1041,1233,2013-08-21 09:00:00,783
1042,1234,2013-08-21 10:00:00,783
1043,1235,2013-08-21 11:00:00,813
1044,1236,2013-08-21 12:00:00,729
1045,1237,2013-08-21 13:00:00,696
1046,1238,2013-08-21 14:00:00,744
1047,1239,2013-08-21 15:00:00,783
1048,1240,2013-08-21 16:00:00,750
1049,1241,2013-08-21 17:00:00,702
1050,1242,2013-08-21 18:00:00,657
1051,1243,2013-08-21 19:00:00,792
1052,1244,2013-08-21 20:00:00,762
1053,1245,2013-08-21 21:00:00,768
1054,1246,2013-08-21 22:00:00,768
1055,1247,2013-08-21 23:00:00,768
1056,1248,2013-08-22 00:00:00,792
1057,1249,2013-08-22 01:00:00,768
1058,1250,2013-08-22 02:00:00,768
1059,1251,2013-08-22 03:00:00,768
1060,1252,2013-08-22 04:00:00,702
1061,1253,2013-08-22 05:00:00,720
1062,1254,2013-08-22 06:00:00,699
1063,1255,2013-08-22 07:00:00,732
1064,1256,2013-08-22 08:00:00,690
1065,1257,2013-08-22 09:00:00,669
1066,1258,2013-08-22 10:00:00,612
1067,1259,2013-08-22 11:00:00,525
1068,1260,2013-08-22 12:00:00,615
1069,1261,2013-08-22 13:00:00,579
1070,1262,2013-08-22 14:00:00,624
1071,1263,2013-08-22 15:00:00,636
1072,1264,2013-08-22 16:00:00,630
1073,1265,2013-08-22 17:00:00,618
1074,1266,2013-08-22 18:00:00,582
1075,1267,2013-08-22 19:00:00,672
1076,1268,2013-08-22 20:00:00,666
1077,1269,2013-08-22 21:00:00,654
1078,1270,2013-08-22 22:00:00,663
1079,1271,2013-08-22 23:00:00,687
1080,1272,2013-08-23 00:00:00,666
1081,1273,2013-08-23 01:00:00,645
1082,1274,2013-08-23 02:00:00,663
1083,1275,2013-08-23 03:00:00,756
1084,1276,2013-08-23 04:00:00,714
1085,1277,2013-08-23 05:00:00,666
1086,1278,2013-08-23 06:00:00,687
1087,1279,2013-08-23 07:00:00,708
1088,1280,2013-08-23 08:00:00,672
1089,1281,2013-08-23 09:00:00,660
1090,1282,2013-08-23 10:00:00,654
1091,1283,2013-08-23 11:00:00,660
1092,1284,2013-08-23 12:00:00,651
1093,1285,2013-08-23 13:00:00,663
1094,1286,2013-08-23 14:00:00,738
1095,1287,2013-08-23 15:00:00,663
1096,1288,2013-08-23 16:00:00,663
1097,1289,2013-08-23 17:00:00,666
1098,1290,2013-08-23 18:00:00,675
1099,1291,2013-08-23 19:00:00,696
1100,1292,2013-08-23 20:00:00,741
1101,1293,2013-08-23 21:00:00,738
1102,1294,2013-08-23 22:00:00,711
1103,1295,2013-08-23 23:00:00,678
1104,1488,2013-09-01 00:00:00,249
1105,1489,2013-09-01 01:00:00,243
1106,1490,2013-09-01 02:00:00,237
1107,1491,2013-09-01 03:00:00,243
1108,1492,2013-09-01 04:00:00,231
1109,1493,2013-09-01 05:00:00,249
1110,1494,2013-09-01 06:00:00,279
1111,1495,2013-09-01 07:00:00,300
1112,1496,2013-09-01 08:00:00,300
1113,1497,2013-09-01 09:00:00,264
1114,1498,2013-09-01 10:00:00,222
1115,1499,2013-09-01 11:00:00,264
1116,1500,2013-09-01 12:00:00,255
1117,1501,2013-09-01 13:00:00,267
1118,1502,2013-09-01 14:00:00,249
1119,1503,2013-09-01 15:00:00,243
1120,1504,2013-09-01 16:00:00,240
1121,1505,2013-09-01 17:00:00,246
1122,1506,2013-09-01 18:00:00,270
1123,1507,2013-09-01 19:00:00,258
1124,1508,2013-09-01 20:00:00,288
1125,1509,2013-09-01 21:00:00,282
1126,1510,2013-09-01 22:00:00,258
1127,1511,2013-09-01 23:00:00,273
1128,1512,2013-09-02 00:00:00,261
1129,1513,2013-09-02 01:00:00,258
1130,1514,2013-09-02 02:00:00,264
1131,1515,2013-09-02 03:00:00,246
1132,1516,2013-09-02 04:00:00,282
1133,1517,2013-09-02 05:00:00,270
1134,1518,2013-09-02 06:00:00,276
1135,1519,2013-09-02 07:00:00,279
1136,1520,2013-09-02 08:00:00,291
1137,1521,2013-09-02 09:00:00,279
1138,1522,2013-09-02 10:00:00,288
1139,1523,2013-09-02 11:00:00,321
1140,1524,2013-09-02 12:00:00,327
1141,1525,2013-09-02 13:00:00,306
1142,1526,2013-09-02 14:00:00,342
1143,1527,2013-09-02 15:00:00,354
1144,1528,2013-09-02 16:00:00,306
1145,1529,2013-09-02 17:00:00,306
1146,1530,2013-09-02 18:00:00,294
1147,1531,2013-09-02 19:00:00,318
1148,1532,2013-09-02 20:00:00,339
1149,1533,2013-09-02 21:00:00,345
1150,1534,2013-09-02 22:00:00,366
1151,1535,2013-09-02 23:00:00,351
1152,1536,2013-09-03 00:00:00,258
1153,1537,2013-09-03 01:00:00,192
1154,1538,2013-09-03 02:00:00,216
1155,1539,2013-09-03 03:00:00,216
1156,1540,2013-09-03 04:00:00,186
1157,1541,2013-09-03 05:00:00,183
1158,1542,2013-09-03 06:00:00,222
1159,1543,2013-09-03 07:00:00,192
1160,1544,2013-09-03 08:00:00,198
1161,1545,2013-09-03 09:00:00,201
1162,1546,2013-09-03 10:00:00,207
1163,1547,2013-09-03 11:00:00,213
1164,1548,2013-09-03 12:00:00,195
1165,1549,2013-09-03 13:00:00,198
1166,1550,2013-09-03 14:00:00,210
1167,1551,2013-09-03 15:00:00,204
1168,1552,2013-09-03 16:00:00,210
1169,1553,2013-09-03 17:00:00,201
1170,1554,2013-09-03 18:00:00,192
1171,1555,2013-09-03 19:00:00,186
1172,1556,2013-09-03 20:00:00,195
1173,1557,2013-09-03 21:00:00,192
1174,1558,2013-09-03 22:00:00,195
1175,1559,2013-09-03 23:00:00,192
1176,1560,2013-09-04 00:00:00,189
1177,1561,2013-09-04 01:00:00,210
1178,1562,2013-09-04 02:00:00,186
1179,1563,2013-09-04 03:00:00,198
1180,1564,2013-09-04 04:00:00,201
1181,1565,2013-09-04 05:00:00,210
1182,1566,2013-09-04 06:00:00,216
1183,1567,2013-09-04 07:00:00,204
1184,1568,2013-09-04 08:00:00,216
1185,1569,2013-09-04 09:00:00,192
1186,1570,2013-09-04 10:00:00,186
1187,1571,2013-09-04 11:00:00,219
1188,1572,2013-09-04 12:00:00,207
1189,1573,2013-09-04 13:00:00,219
1190,1574,2013-09-04 14:00:00,186
1191,1575,2013-09-04 15:00:00,213
1192,1576,2013-09-04 16:00:00,201
1193,1577,2013-09-04 17:00:00,198
1194,1578,2013-09-04 18:00:00,183
1195,1579,2013-09-04 19:00:00,219
1196,1580,2013-09-04 20:00:00,228
1197,1581,2013-09-04 21:00:00,231
1198,1582,2013-09-04 22:00:00,243
1199,1583,2013-09-04 23:00:00,222
1200,1584,2013-09-05 00:00:00,222
1201,1585,2013-09-05 01:00:00,216
1202,1586,2013-09-05 02:00:00,204
1203,1587,2013-09-05 03:00:00,192
1204,1588,2013-09-05 04:00:00,204
1205,1589,2013-09-05 05:00:00,189
1206,1590,2013-09-05 06:00:00,219
1207,1591,2013-09-05 07:00:00,204
1208,1592,2013-09-05 08:00:00,210
1209,1593,2013-09-05 09:00:00,222
1210,1594,2013-09-05 10:00:00,225
1211,1595,2013-09-05 11:00:00,192
1212,1596,2013-09-05 12:00:00,222
1213,1597,2013-09-05 13:00:00,222
1214,1598,2013-09-05 14:00:00,216
1215,1599,2013-09-05 15:00:00,210
1216,1600,2013-09-05 16:00:00,210
1217,1601,2013-09-05 17:00:00,207
1218,1602,2013-09-05 18:00:00,219
1219,1603,2013-09-05 19:00:00,195
1220,1604,2013-09-05 20:00:00,198
1221,1605,2013-09-05 21:00:00,207
1222,1606,2013-09-05 22:00:00,201
1223,1607,2013-09-05 23:00:00,177
1224,1608,2013-09-06 00:00:00,189
1225,1609,2013-09-06 01:00:00,198
1226,1610,2013-09-06 02:00:00,180
1227,1611,2013-09-06 03:00:00,201
1228,1612,2013-09-06 04:00:00,210
1229,1613,2013-09-06 05:00:00,213
1230,1614,2013-09-06 06:00:00,198
1231,1615,2013-09-06 07:00:00,222
1232,1616,2013-09-06 08:00:00,246
1233,1617,2013-09-06 09:00:00,213
1234,1618,2013-09-06 10:00:00,192
1235,1619,2013-09-06 11:00:00,219
1236,1620,2013-09-06 12:00:00,198
1237,1621,2013-09-06 13:00:00,216
1238,1622,2013-09-06 14:00:00,216
1239,1623,2013-09-06 15:00:00,204
1240,1624,2013-09-06 16:00:00,222
1241,1625,2013-09-06 17:00:00,198
1242,1626,2013-09-06 18:00:00,204
1243,1627,2013-09-06 19:00:00,222
1244,1628,2013-09-06 20:00:00,210
1245,1629,2013-09-06 21:00:00,216
1246,1630,2013-09-06 22:00:00,225
1247,1631,2013-09-06 23:00:00,255
1248,1632,2013-09-07 00:00:00,276
1249,1633,2013-09-07 01:00:00,252
1250,1634,2013-09-07 02:00:00,246
1251,1635,2013-09-07 03:00:00,282
1252,1636,2013-09-07 04:00:00,264
1253,1637,2013-09-07 05:00:00,270
1254,1638,2013-09-07 06:00:00,279
1255,1639,2013-09-07 07:00:00,279
1256,1640,2013-09-07 08:00:00,318
1257,1641,2013-09-07 09:00:00,276
1258,1642,2013-09-07 10:00:00,264
1259,1643,2013-09-07 11:00:00,252
1260,1644,2013-09-07 12:00:00,225
1261,1645,2013-09-07 13:00:00,228
1262,1646,2013-09-07 14:00:00,225
1263,1647,2013-09-07 15:00:00,216
1264,1648,2013-09-07 16:00:00,222
1265,1649,2013-09-07 17:00:00,195
1266,1650,2013-09-07 18:00:00,192
1267,1651,2013-09-07 19:00:00,213
1268,1652,2013-09-07 20:00:00,210
1269,1653,2013-09-07 21:00:00,213
1270,1654,2013-09-07 22:00:00,237
1271,1655,2013-09-07 23:00:00,249
1272,1656,2013-09-08 00:00:00,240
1273,1657,2013-09-08 01:00:00,249
1274,1658,2013-09-08 02:00:00,231
1275,1659,2013-09-08 03:00:00,234
1276,1660,2013-09-08 04:00:00,228
1277,1661,2013-09-08 05:00:00,219
1278,1662,2013-09-08 06:00:00,204
1279,1663,2013-09-08 07:00:00,204
1280,1664,2013-09-08 08:00:00,288
1281,1665,2013-09-08 09:00:00,297
1282,1666,2013-09-08 10:00:00,291
1283,1667,2013-09-08 11:00:00,333
1284,1668,2013-09-08 12:00:00,291
1285,1669,2013-09-08 13:00:00,285
1286,1670,2013-09-08 14:00:00,273
1287,1671,2013-09-08 15:00:00,312
1288,1672,2013-09-08 16:00:00,309
1289,1673,2013-09-08 17:00:00,330
1290,1674,2013-09-08 18:00:00,312
1291,1675,2013-09-08 19:00:00,330
1292,1676,2013-09-08 20:00:00,384
1293,1677,2013-09-08 21:00:00,369
1294,1678,2013-09-08 22:00:00,423
1295,1679,2013-09-08 23:00:00,450
1296,1680,2013-09-09 00:00:00,489
1297,1681,2013-09-09 01:00:00,492
1298,1682,2013-09-09 02:00:00,498
1299,1683,2013-09-09 03:00:00,486
1300,1684,2013-09-09 04:00:00,510
1301,1685,2013-09-09 05:00:00,510
1302,1686,2013-09-09 06:00:00,510
1303,1687,2013-09-09 07:00:00,528
1304,1688,2013-09-09 08:00:00,495
1305,1689,2013-09-09 09:00:00,480
1306,1690,2013-09-09 10:00:00,492
1307,1691,2013-09-09 11:00:00,489
1308,1692,2013-09-09 12:00:00,468
1309,1693,2013-09-09 13:00:00,486
1310,1694,2013-09-09 14:00:00,477
1311,1695,2013-09-09 15:00:00,468
1312,1696,2013-09-09 16:00:00,459
1313,1697,2013-09-09 17:00:00,456
1314,1698,2013-09-09 18:00:00,522
1315,1699,2013-09-09 19:00:00,498
1316,1700,2013-09-09 20:00:00,627
1317,1701,2013-09-09 21:00:00,684
1318,1702,2013-09-09 22:00:00,684
1319,1703,2013-09-09 23:00:00,627
1320,1704,2013-09-10 00:00:00,636
1321,1705,2013-09-10 01:00:00,654
1322,1706,2013-09-10 02:00:00,684
1323,1707,2013-09-10 03:00:00,636
1324,1708,2013-09-10 04:00:00,618
1325,1709,2013-09-10 05:00:00,606
1326,1710,2013-09-10 06:00:00,585
1327,1711,2013-09-10 07:00:00,594
1328,1712,2013-09-10 08:00:00,579
1329,1713,2013-09-10 09:00:00,576
1330,1714,2013-09-10 10:00:00,513
1331,1715,2013-09-10 11:00:00,366
1332,1716,2013-09-10 12:00:00,231
1333,1717,2013-09-10 13:00:00,222
1334,1718,2013-09-10 14:00:00,210
1335,1719,2013-09-10 15:00:00,225
1336,1720,2013-09-10 16:00:00,210
1337,1721,2013-09-10 17:00:00,198
1338,1722,2013-09-10 18:00:00,204
1339,1723,2013-09-10 19:00:00,189
1340,1724,2013-09-10 20:00:00,201
1341,1725,2013-09-10 21:00:00,198
1342,1726,2013-09-10 22:00:00,201
1343,1727,2013-09-10 23:00:00,204
1344,1728,2013-09-11 00:00:00,198
1345,1729,2013-09-11 01:00:00,207
1346,1730,2013-09-11 02:00:00,192
1347,1731,2013-09-11 03:00:00,180
1348,1732,2013-09-11 04:00:00,207
1349,1733,2013-09-11 05:00:00,186
1350,1734,2013-09-11 06:00:00,210
1351,1735,2013-09-11 07:00:00,189
1352,1736,2013-09-11 08:00:00,198
1353,1737,2013-09-11 09:00:00,198
1354,1738,2013-09-11 10:00:00,192
1355,1739,2013-09-11 11:00:00,192
1356,1740,2013-09-11 12:00:00,207
1357,1741,2013-09-11 13:00:00,198
1358,1742,2013-09-11 14:00:00,228
1359,1743,2013-09-11 15:00:00,219
1360,1744,2013-09-11 16:00:00,219
1361,1745,2013-09-11 17:00:00,219
1362,1746,2013-09-11 18:00:00,189
1363,1747,2013-09-11 19:00:00,198
1364,1748,2013-09-11 20:00:00,195
1365,1749,2013-09-11 21:00:00,189
1366,1750,2013-09-11 22:00:00,219
1367,1751,2013-09-11 23:00:00,219
1368,1752,2013-09-12 00:00:00,213
1369,1753,2013-09-12 01:00:00,204
1370,1754,2013-09-12 02:00:00,210
1371,1755,2013-09-12 03:00:00,180
1372,1756,2013-09-12 04:00:00,192
1373,1757,2013-09-12 05:00:00,204
1374,1758,2013-09-12 06:00:00,213
1375,1759,2013-09-12 07:00:00,186
1376,1760,2013-09-12 08:00:00,213
1377,1761,2013-09-12 09:00:00,201
1378,1762,2013-09-12 10:00:00,213
1379,1763,2013-09-12 11:00:00,204
1380,1764,2013-09-12 12:00:00,207
1381,1765,2013-09-12 13:00:00,228
1382,1766,2013-09-12 14:00:00,204
